id,age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,50K
31151,4,2,12,3,6,10,4,2,0,0,1,3,39,0
31152,2,4,15,2,2,3,0,4,1,1,0,4,39,1
31153,4,4,7,2,0,7,1,4,1,0,0,7,39,0
31154,4,6,8,2,5,3,1,4,1,0,0,3,31,0
31155,1,4,15,2,4,1,1,4,0,0,0,0,39,0
31156,2,6,15,2,2,3,0,4,1,0,0,3,39,0
31157,0,4,6,1,4,6,3,4,1,0,0,2,39,0
31158,1,4,14,3,4,10,1,4,0,0,0,1,39,0
31159,2,4,15,2,4,4,4,2,0,0,0,3,39,0
31160,3,4,11,2,2,3,0,4,1,0,0,3,39,1
31161,2,6,11,2,2,14,0,4,1,0,0,3,39,0
31162,2,4,9,3,2,4,0,4,1,0,0,4,39,1
31163,4,4,9,3,2,4,0,4,1,0,0,4,39,1
31164,1,6,8,2,2,5,0,4,1,0,0,8,39,0
31165,3,4,15,2,2,4,0,4,1,0,1,3,39,1
31166,2,4,15,2,2,8,5,4,0,0,0,3,39,0
31167,3,4,11,2,2,3,0,4,1,0,0,3,39,0
31168,4,6,11,2,2,3,0,4,1,0,0,6,39,0
31169,1,4,11,2,2,12,5,4,0,0,0,4,39,0
31170,1,4,9,3,4,4,1,4,1,0,0,3,39,0
31171,4,4,11,2,2,10,0,4,1,0,0,4,39,0
31172,1,4,15,2,2,4,0,4,1,0,0,4,39,1
31173,2,2,9,3,4,10,1,4,0,0,0,3,11,0
31174,1,4,11,2,4,14,3,2,1,0,0,3,39,0
31175,1,4,9,3,4,10,3,4,1,0,0,5,39,0
31176,0,4,11,2,4,12,3,4,1,0,0,4,39,0
31177,1,4,15,2,4,12,3,4,1,0,0,2,39,0
31178,3,4,11,2,0,8,4,4,0,0,0,2,39,0
31179,5,0,11,2,2,0,0,4,1,0,0,4,39,1
31180,1,4,11,2,4,8,3,4,1,0,0,3,39,0
31181,6,5,15,2,6,12,1,4,1,0,0,3,39,1
31182,1,4,11,2,4,7,3,1,1,0,0,3,11,0
31183,3,4,15,2,2,3,0,4,1,0,0,3,39,1
31184,0,4,11,2,4,7,1,4,1,0,0,3,39,0
31185,2,4,11,2,4,8,3,4,1,0,0,3,39,0
31186,3,4,10,3,2,10,0,1,1,0,0,4,3,1
31187,3,4,8,2,0,10,4,4,0,0,0,4,39,0
31188,1,4,11,2,4,7,3,4,1,0,0,3,39,0
31189,2,4,9,3,2,1,0,4,1,1,0,4,39,1
31190,5,7,15,2,2,11,0,4,1,0,0,4,39,1
31191,1,4,15,2,4,13,3,4,1,0,0,3,39,0
31192,2,4,15,2,4,10,1,4,1,0,0,4,39,0
31193,2,4,11,2,2,3,0,4,1,0,0,3,39,0
31194,0,0,15,2,4,0,3,4,0,0,0,3,39,0
31195,4,6,15,2,2,12,0,4,1,0,0,3,39,0
31196,2,4,11,2,4,8,1,4,1,0,0,3,39,0
31197,3,2,15,2,6,10,4,4,1,0,0,3,39,0
31198,4,5,0,1,2,3,0,4,1,0,1,3,39,0
31199,1,4,12,3,2,4,0,4,1,0,0,4,39,1
31200,1,5,9,3,4,12,1,4,1,0,0,4,39,0
31201,2,4,15,2,2,3,0,4,1,0,0,5,39,1
31202,1,0,15,2,4,0,3,4,0,0,0,0,11,0
31203,1,4,11,2,2,8,0,4,1,0,0,3,31,0
31204,0,4,2,1,4,8,3,4,0,0,0,1,39,0
31205,3,2,15,2,2,4,0,4,1,0,1,3,39,1
31206,4,4,5,0,2,8,0,2,1,0,0,3,39,0
31207,4,5,9,3,2,11,0,2,1,0,0,3,39,1
31208,3,4,9,3,2,10,0,4,1,0,0,4,22,1
31209,2,4,8,2,2,10,0,4,1,0,0,4,39,0
31210,2,4,8,2,4,14,1,4,1,0,0,3,39,0
31211,2,4,11,2,0,6,2,4,1,0,0,3,39,0
31212,2,4,15,2,2,3,0,4,1,0,0,3,39,0
31213,3,6,7,2,2,3,0,4,1,0,1,6,39,0
31214,1,4,15,2,4,8,1,4,1,0,0,2,39,0
31215,1,4,15,2,4,12,2,2,0,0,0,1,39,0
31216,3,4,15,2,5,4,4,2,0,0,0,5,39,0
31217,4,5,14,3,2,10,0,4,1,1,0,5,39,1
31218,3,4,8,2,2,3,0,4,1,0,0,3,39,0
31219,2,4,11,2,2,5,0,4,1,1,0,4,39,0
31220,1,4,11,2,2,7,0,4,1,0,0,3,39,0
31221,4,0,7,2,2,0,0,4,1,0,0,1,39,0
31222,3,4,15,2,2,3,0,4,1,0,0,3,39,0
31223,1,4,15,2,0,1,4,2,0,0,0,3,39,0
31224,1,2,9,3,0,10,1,4,1,0,0,4,39,0
31225,3,1,12,3,4,4,1,4,0,0,0,4,39,0
31226,0,4,11,2,4,14,1,2,1,0,0,3,39,0
31227,2,4,11,2,2,4,0,4,1,0,1,5,39,1
31228,4,6,11,2,2,12,0,4,1,0,0,5,39,1
31229,2,4,11,2,2,3,0,4,1,0,0,4,39,0
31230,1,4,8,2,0,13,1,2,1,1,0,3,39,1
31231,2,4,0,1,2,3,0,4,1,0,1,3,39,0
31232,3,4,15,2,2,12,0,2,1,0,0,3,39,1
31233,3,4,9,3,2,12,0,4,1,1,0,4,39,1
31234,2,4,0,1,2,7,0,4,1,0,0,3,39,0
31235,1,2,1,1,4,6,3,4,1,0,0,3,39,0
31236,1,0,15,2,2,0,5,4,0,0,0,3,39,1
31237,3,4,6,1,0,3,1,4,1,0,0,3,39,0
31238,0,4,11,2,4,12,3,4,0,0,0,3,39,0
31239,1,4,15,2,3,12,1,4,0,0,0,2,39,0
31240,4,4,0,1,5,7,4,2,0,0,0,3,39,0
31241,1,6,15,2,2,4,0,4,1,0,0,3,39,0
31242,4,6,1,1,2,5,0,4,1,0,0,4,39,0
31243,2,4,3,0,2,6,0,4,1,0,0,3,22,0
31244,3,4,9,3,2,4,0,1,1,0,0,5,3,1
31245,2,4,11,2,2,12,0,4,1,0,0,5,39,1
31246,5,4,15,2,2,10,0,4,1,1,0,3,39,1
31247,3,4,11,2,3,14,4,2,1,0,0,4,39,0
31248,4,0,2,1,2,0,5,4,0,0,0,3,22,0
31249,2,4,11,2,0,14,4,4,0,1,0,4,11,0
31250,2,4,15,2,2,1,0,4,1,0,0,3,39,0
31251,2,4,9,3,2,1,5,4,0,0,0,3,39,1
31252,1,7,7,2,4,10,1,4,0,0,0,1,39,0
31253,3,4,15,2,2,4,0,4,1,0,0,4,39,1
31254,3,0,11,2,2,0,0,4,1,0,0,3,39,0
31255,2,4,14,3,2,10,0,4,1,0,0,4,39,1
31256,1,4,9,3,4,13,1,4,1,0,0,3,39,0
31257,4,6,11,2,2,5,0,4,1,0,1,5,39,1
31258,1,4,11,2,2,8,0,2,1,0,0,4,39,0
31259,1,4,0,1,5,7,3,4,1,0,0,3,26,0
31260,3,4,11,2,4,8,1,4,0,0,0,6,39,0
31261,3,6,9,3,6,12,4,4,0,0,0,3,39,0
31262,1,4,15,2,4,3,4,4,1,0,0,4,39,0
31263,1,4,11,2,4,12,4,4,1,0,0,1,39,0
31264,1,6,9,3,4,12,4,4,1,0,0,3,39,0
31265,1,4,15,2,4,8,1,4,1,0,0,3,39,0
31266,0,4,8,2,4,8,3,4,1,0,0,3,39,0
31267,3,5,14,3,2,10,0,4,1,1,0,4,39,1
31268,2,4,11,2,0,12,1,4,0,1,0,4,39,1
31269,3,4,14,3,4,10,1,4,1,0,0,6,10,0
31270,0,4,11,2,4,12,3,4,0,0,0,1,39,0
31271,4,4,11,2,2,7,0,4,1,0,0,3,39,0
31272,6,4,15,2,2,12,0,4,1,0,0,1,39,1
31273,2,4,9,3,2,10,0,1,1,0,0,4,30,1
31274,2,0,0,1,4,0,2,4,1,0,0,3,39,0
31275,3,4,11,2,2,3,0,4,1,0,0,4,39,1
31276,1,4,0,1,2,6,0,4,1,0,0,3,39,0
31277,5,0,15,2,2,0,0,4,1,0,0,3,39,0
31278,2,4,11,2,4,3,1,4,1,0,1,4,39,1
31279,3,4,8,2,2,12,0,4,1,0,0,2,39,0
31280,0,0,15,2,4,0,3,4,0,0,0,3,39,0
31281,3,4,9,3,2,4,0,4,1,1,0,4,39,1
31282,3,6,11,2,2,4,0,4,1,0,0,3,39,0
31283,1,4,8,2,2,3,0,1,1,1,0,3,39,1
31284,5,6,11,2,6,10,4,4,0,0,0,1,39,0
31285,3,4,15,2,0,4,1,4,0,0,0,3,39,0
31286,3,4,6,1,0,3,1,4,1,0,0,3,39,0
31287,2,5,9,3,2,3,0,4,1,0,0,5,39,0
31288,3,4,15,2,2,12,0,4,1,0,1,4,39,0
31289,4,6,9,3,2,10,0,4,1,0,0,4,39,1
31290,2,2,9,3,4,4,1,4,0,0,0,4,39,0
31291,4,6,9,3,2,10,5,4,0,0,0,0,39,0
31292,1,4,15,2,2,8,5,4,0,0,0,5,39,0
31293,1,4,11,2,0,5,1,1,1,0,0,3,30,0
31294,4,4,11,2,2,4,0,4,1,0,0,3,39,1
31295,2,4,11,2,4,12,1,4,0,0,0,3,39,0
31296,2,2,12,3,2,10,5,4,0,0,1,1,39,1
31297,0,7,15,2,4,10,3,4,1,0,0,3,39,0
31298,1,4,11,2,0,1,1,4,0,0,0,3,39,0
31299,1,1,11,2,0,1,1,3,1,0,0,4,39,0
31300,3,4,11,2,0,6,1,4,0,0,0,3,39,0
31301,1,4,7,2,4,1,1,4,1,0,0,3,39,0
31302,2,4,11,2,2,7,0,4,1,0,0,4,39,1
31303,4,4,12,3,2,1,0,1,1,0,0,4,35,1
31304,3,4,11,2,0,5,1,4,1,0,0,4,39,0
31305,3,4,0,1,2,3,0,4,1,0,0,4,39,0
31306,3,4,11,2,3,7,1,4,0,0,0,3,4,0
31307,4,7,12,3,3,4,4,4,0,1,0,4,39,1
31308,1,0,8,2,2,0,0,4,1,0,0,1,39,0
31309,3,4,15,2,0,1,4,2,0,0,0,3,39,0
31310,3,7,9,3,4,10,1,4,0,0,0,3,39,0
31311,1,4,1,1,0,3,3,4,1,0,0,3,39,0
31312,4,2,12,3,2,4,0,4,1,1,0,5,39,1
31313,2,4,15,2,2,14,0,4,1,0,0,4,39,0
31314,2,0,5,0,0,0,4,2,0,0,0,2,39,0
31315,3,4,6,1,4,8,4,2,0,0,0,3,39,0
31316,1,4,15,2,0,10,3,4,0,0,0,3,39,0
31317,3,4,15,2,0,4,1,4,1,0,0,3,39,0
31318,1,4,15,2,4,13,1,4,0,0,0,3,39,0
31319,1,4,15,2,4,1,4,2,0,0,0,2,39,0
31320,2,7,15,2,4,4,4,4,0,0,0,3,39,0
31321,1,4,9,3,4,13,1,4,0,1,0,3,39,0
31322,4,4,15,2,2,12,0,4,1,0,0,3,39,1
31323,2,4,8,2,2,3,0,4,1,0,0,4,39,1
31324,1,4,9,3,4,4,3,4,1,0,0,3,39,0
31325,2,4,9,3,4,10,1,4,0,0,1,4,39,0
31326,1,2,7,2,4,1,3,2,0,0,0,3,39,0
31327,2,4,11,2,2,3,5,4,0,0,1,5,39,0
31328,2,7,9,3,2,10,0,1,1,1,0,5,19,1
31329,2,4,11,2,2,8,0,4,1,0,0,3,39,0
31330,1,2,10,3,0,10,1,4,0,0,0,3,39,0
31331,1,4,11,2,4,12,4,2,1,0,0,2,39,0
31332,3,2,7,2,2,11,0,4,1,0,1,4,39,1
31333,1,4,11,2,2,7,5,1,0,0,0,3,25,0
31334,2,1,14,3,2,10,0,4,1,0,0,4,39,1
31335,4,4,15,2,5,4,4,2,0,0,0,3,39,0
31336,2,4,11,2,2,13,5,4,0,0,1,3,39,1
31337,2,4,9,3,2,10,0,2,1,0,0,5,0,0
31338,3,4,11,2,2,7,0,4,1,0,0,4,39,0
31339,3,4,9,3,0,10,1,4,1,0,0,4,9,1
31340,1,4,9,3,4,12,3,4,1,0,0,3,39,0
31341,1,4,15,2,2,12,0,4,1,0,0,3,39,0
31342,1,4,11,2,4,1,3,4,0,0,0,3,39,0
31343,5,6,15,2,2,4,0,4,1,0,0,6,39,0
31344,1,4,11,2,3,4,1,4,1,0,0,4,39,0
31345,3,4,15,2,4,8,1,4,1,0,0,3,39,0
31346,1,4,15,2,4,3,3,4,1,0,0,3,39,0
31347,5,1,15,2,2,14,0,4,1,0,0,3,39,1
31348,2,4,9,3,0,13,1,4,1,0,0,3,39,0
31349,4,4,11,2,2,12,0,4,1,0,0,3,39,0
31350,2,4,11,2,4,13,1,4,1,0,0,3,39,0
31351,1,4,9,3,4,13,1,4,1,0,0,3,39,0
31352,3,4,11,2,0,3,3,4,1,0,0,3,39,0
31353,2,7,12,3,2,10,0,4,1,0,0,4,39,0
31354,1,4,11,2,2,3,0,4,1,0,0,3,39,0
31355,2,4,9,3,2,3,0,4,1,0,0,3,39,1
31356,3,2,15,2,2,4,0,4,1,0,0,4,39,1
31357,4,4,12,3,6,12,1,4,0,0,0,2,39,0
31358,1,4,12,3,2,10,0,1,1,0,1,4,19,1
31359,2,1,11,2,2,5,0,0,1,0,0,3,39,0
31360,1,4,9,3,4,4,4,2,0,0,0,4,0,0
31361,3,0,15,2,6,0,4,2,0,0,0,1,39,0
31362,2,4,9,3,2,10,5,4,0,0,0,1,39,1
31363,0,4,11,2,4,12,3,4,1,0,0,3,39,0
31364,1,6,9,3,4,10,1,4,0,0,0,1,39,0
31365,5,6,6,1,2,12,0,4,1,0,0,5,39,1
31366,2,4,9,3,2,10,0,4,1,0,0,4,39,1
31367,1,4,9,3,4,6,4,2,1,0,0,3,39,0
31368,4,4,15,2,2,12,0,4,1,0,0,3,39,1
31369,1,6,15,2,2,14,2,3,1,0,0,4,7,1
31370,4,4,4,0,2,6,0,2,1,0,0,5,39,0
31371,3,2,12,3,2,10,0,4,1,1,0,3,39,1
31372,3,4,11,2,0,1,5,4,0,0,0,3,39,0
31373,5,0,4,0,2,0,0,4,1,0,0,3,39,0
31374,3,2,11,2,2,6,0,4,1,0,0,3,39,0
31375,0,4,11,2,4,6,3,4,1,0,0,1,39,0
31376,2,4,9,3,6,10,4,4,0,0,0,3,39,1
31377,4,4,3,0,2,6,0,4,1,0,0,3,22,0
31378,2,4,14,3,2,1,2,1,0,0,0,3,30,0
31379,3,2,0,1,4,5,4,4,1,0,0,3,39,0
31380,5,5,0,1,2,3,0,4,1,0,0,3,39,0
31381,3,4,9,3,2,7,0,4,1,1,0,4,39,1
31382,1,4,11,2,4,6,1,4,1,0,0,4,39,0
31383,1,4,1,1,4,7,4,4,0,0,0,1,39,0
31384,4,4,11,2,2,3,0,4,1,0,0,3,39,0
31385,2,4,15,2,6,8,2,2,0,0,0,4,14,0
31386,1,4,11,2,2,6,3,4,1,0,0,3,39,0
31387,3,6,11,2,2,12,5,4,0,0,0,4,39,0
31388,2,7,9,3,2,13,3,4,0,1,0,2,0,1
31389,5,4,9,3,2,6,0,4,1,1,0,3,39,1
31390,2,4,11,2,2,3,0,4,1,0,0,3,39,0
31391,5,0,12,3,2,0,0,4,1,0,0,0,39,1
31392,1,4,15,2,2,3,0,4,1,0,0,4,39,1
31393,5,4,11,2,4,4,1,4,1,0,0,0,39,0
31394,1,4,11,2,4,1,4,4,0,0,0,3,39,0
31395,2,6,11,2,2,14,0,4,1,0,0,2,39,0
31396,4,4,15,2,4,1,3,4,0,0,0,3,39,0
31397,1,4,15,2,4,4,1,4,1,0,0,4,0,0
31398,2,6,11,2,2,3,0,4,1,0,0,3,39,0
31399,2,4,9,3,2,4,0,4,1,0,0,5,39,1
31400,1,2,11,2,4,1,2,4,1,0,0,1,39,0
31401,3,4,12,2,2,7,0,4,1,0,0,2,39,0
31402,1,2,9,3,2,10,5,4,0,0,0,5,39,1
31403,3,1,7,2,0,1,1,2,0,0,1,3,39,0
31404,4,4,11,2,3,3,1,4,1,0,0,3,39,0
31405,2,4,11,2,2,8,0,4,1,0,0,4,39,0
31406,2,4,9,3,2,10,0,4,1,1,0,3,39,1
31407,1,4,14,3,2,10,0,4,1,0,0,4,39,1
31408,1,4,9,3,4,10,1,2,1,0,0,3,39,0
31409,1,4,8,2,0,1,4,4,0,0,0,3,39,0
31410,3,4,15,2,2,3,0,4,1,0,0,4,39,0
31411,1,4,11,2,4,7,1,4,1,0,0,3,39,0
31412,4,4,11,2,2,4,0,4,1,0,0,5,39,1
31413,3,4,15,2,5,1,4,4,0,0,0,4,39,1
31414,1,4,11,2,4,8,1,4,1,0,0,2,39,0
31415,2,4,15,2,0,1,1,4,0,0,0,3,39,0
31416,2,1,15,2,2,1,0,2,1,0,0,3,39,0
31417,3,4,7,2,5,1,4,2,0,0,0,3,39,0
31418,5,5,9,3,2,4,0,4,1,0,1,4,39,1
31419,3,4,14,3,2,1,0,1,1,0,0,3,30,0
31420,2,4,11,2,4,4,1,4,0,0,0,3,39,0
31421,3,4,12,3,2,10,0,4,1,0,0,4,39,1
31422,3,0,11,2,5,0,4,4,1,0,0,3,39,0
31423,0,4,15,2,4,14,3,4,0,0,0,1,39,0
31424,1,4,0,1,4,10,1,4,1,0,0,3,39,0
31425,1,4,11,2,2,13,5,4,0,0,0,3,39,0
31426,1,4,12,3,2,10,0,1,1,0,0,3,39,1
31427,4,6,15,2,2,5,0,4,1,0,1,5,39,0
31428,2,4,9,3,4,8,1,4,0,0,0,2,39,0
31429,1,4,11,2,4,8,2,4,1,0,0,3,26,0
31430,1,4,15,2,4,3,4,1,1,0,0,3,36,0
31431,4,5,11,2,2,12,0,4,1,0,0,4,39,1
31432,4,6,15,2,2,3,0,4,1,0,0,1,39,1
31433,6,0,11,2,6,0,1,4,1,0,0,0,39,0
31434,1,4,15,2,4,14,1,4,1,0,0,5,39,0
31435,2,4,12,3,2,10,0,4,1,1,0,4,39,1
31436,4,4,12,3,2,10,0,4,1,1,0,3,39,1
31437,2,7,11,2,4,1,1,4,0,0,0,3,39,0
31438,2,4,1,1,2,3,0,4,1,0,0,3,39,0
31439,1,4,8,2,4,1,4,2,0,0,0,3,39,0
31440,0,4,1,1,4,6,3,4,1,0,0,2,39,0
31441,3,4,1,1,4,7,4,2,0,0,0,3,39,0
31442,1,4,15,2,4,6,3,4,1,0,0,1,39,0
31443,4,4,15,2,2,3,5,4,0,1,0,3,39,1
31444,1,7,1,1,2,14,0,4,1,0,0,3,39,0
31445,4,6,11,2,2,5,0,4,1,0,0,5,39,0
31446,4,6,11,2,2,3,0,4,1,0,0,3,39,0
31447,3,4,15,2,0,1,1,4,0,0,0,3,11,0
31448,4,4,15,2,2,11,0,4,1,0,0,1,39,1
31449,1,4,9,3,2,12,0,4,1,1,0,4,39,1
31450,2,4,11,2,2,7,0,4,1,0,0,4,39,1
31451,4,4,12,3,2,10,0,4,1,0,0,3,39,1
31452,2,4,12,3,2,10,5,4,0,0,0,4,39,1
31453,4,2,12,3,2,10,5,4,0,1,0,4,39,1
31454,2,4,11,2,2,7,0,4,1,0,0,5,39,1
31455,1,4,11,2,2,1,5,4,0,1,0,3,39,1
31456,2,2,9,3,2,10,0,4,1,0,0,1,39,0
31457,1,4,12,3,2,4,0,4,1,0,0,4,39,1
31458,2,4,15,2,0,13,1,4,1,0,0,2,13,1
31459,1,4,11,2,4,14,1,4,0,0,0,4,39,0
31460,0,4,1,1,4,12,3,4,1,0,0,1,39,0
31461,0,4,11,2,4,6,3,4,0,0,0,2,39,0
31462,3,4,11,2,2,3,0,4,1,0,0,4,39,1
31463,3,4,11,2,2,3,0,4,1,0,0,4,39,0
31464,1,2,11,2,2,6,0,4,1,0,0,3,39,0
31465,2,4,7,2,2,3,0,4,1,0,0,3,39,0
31466,3,6,15,2,5,12,4,4,0,0,0,4,39,0
31467,1,4,5,0,4,9,3,4,0,0,0,3,8,0
31468,6,6,11,2,2,12,5,4,0,0,0,2,39,0
31469,2,4,12,3,2,10,0,2,1,1,0,3,0,1
31470,1,4,15,2,2,14,0,4,1,1,0,5,39,1
31471,0,4,15,2,4,9,1,4,0,0,0,3,39,0
31472,1,4,11,2,2,12,0,4,1,0,0,3,26,0
31473,1,4,2,1,4,8,1,4,1,0,0,3,39,0
31474,3,6,14,3,2,10,0,4,1,0,0,4,39,1
31475,2,4,11,2,2,3,0,4,1,0,0,1,39,0
31476,5,5,11,2,2,3,0,4,1,0,0,3,39,1
31477,3,4,2,1,4,8,3,4,1,0,0,0,26,0
31478,3,4,11,2,2,8,5,4,0,0,0,3,39,0
31479,1,4,11,2,4,7,2,4,1,0,0,3,39,0
31480,1,4,9,3,4,14,4,2,0,0,0,3,39,0
31481,5,7,11,2,2,8,0,4,1,0,0,1,39,0
31482,2,6,8,2,2,4,0,4,1,0,0,3,39,1
31483,3,4,11,2,2,3,0,4,1,0,0,3,39,0
31484,3,6,7,2,4,5,2,4,1,1,0,4,39,1
31485,2,4,11,2,4,7,1,4,0,0,0,3,39,0
31486,3,4,7,2,0,4,4,4,0,0,0,4,39,0
31487,3,4,9,3,2,10,5,2,0,0,0,3,14,1
31488,2,4,9,3,4,1,3,4,1,0,0,3,39,0
31489,3,4,15,2,2,10,0,4,1,0,0,3,39,0
31490,1,2,8,2,2,10,5,4,0,1,0,3,39,1
31491,0,4,7,2,4,4,3,4,0,0,0,3,39,0
31492,2,4,9,3,2,1,0,1,1,0,0,3,30,1
31493,2,1,15,2,0,4,1,2,0,0,0,3,39,0
31494,1,4,0,1,4,14,1,4,1,0,0,4,39,0
31495,0,4,15,2,4,12,1,4,0,0,0,2,39,0
31496,3,4,9,3,0,10,1,2,1,0,0,3,39,0
31497,3,5,15,2,2,12,0,4,1,0,0,4,39,1
31498,1,4,11,2,2,7,0,4,1,0,0,3,39,0
31499,2,7,11,2,2,11,0,4,1,0,0,3,39,0
31500,1,4,15,2,4,12,3,4,1,0,0,3,39,0
31501,1,4,9,3,4,8,1,4,0,0,0,2,39,0
31502,1,4,11,2,0,4,4,4,0,0,0,3,39,0
31503,3,6,8,2,2,14,0,4,1,1,0,7,39,1
31504,2,4,15,2,2,10,0,4,1,0,0,6,39,1
31505,2,1,8,2,4,13,3,2,1,1,0,3,39,0
31506,4,4,11,2,2,1,0,4,1,0,0,5,39,1
31507,3,4,9,3,5,1,4,1,0,0,0,3,30,0
31508,2,4,9,3,2,10,0,4,1,0,0,3,39,1
31509,3,7,9,3,0,1,4,4,0,0,0,3,39,0
31510,1,4,4,0,2,8,0,4,1,0,0,3,8,0
31511,3,4,9,3,2,13,0,4,1,0,0,4,39,1
31512,2,4,10,3,2,10,0,1,1,0,0,3,3,0
31513,1,4,11,2,4,8,1,4,0,0,0,4,39,1
31514,4,4,12,3,5,10,1,4,1,1,0,3,39,1
31515,3,7,8,2,0,13,1,4,0,1,0,4,39,0
31516,3,1,8,2,2,3,0,4,1,0,0,3,39,1
31517,3,2,15,2,2,11,0,4,1,0,0,3,39,1
31518,1,4,9,3,4,4,1,4,1,0,0,3,39,0
31519,2,4,3,0,3,3,1,4,1,0,0,3,26,0
31520,1,4,9,3,2,4,0,4,1,0,0,5,41,1
31521,2,4,11,2,2,3,0,4,1,0,0,5,39,0
31522,2,4,15,2,0,4,4,4,0,0,0,3,39,0
31523,5,4,11,2,2,8,5,4,0,0,0,0,39,0
31524,3,2,8,2,2,3,0,4,1,0,0,3,39,1
31525,4,6,7,2,2,4,0,4,1,0,0,3,39,1
31526,3,4,11,2,0,8,2,2,0,0,0,3,39,0
31527,1,4,11,2,4,6,3,4,1,0,0,3,39,0
31528,1,0,11,2,0,0,1,4,1,0,0,3,39,0
31529,4,4,15,2,2,5,0,4,1,0,0,4,39,0
31530,1,4,15,2,4,1,1,4,0,0,0,2,39,0
31531,4,4,0,1,2,3,0,4,1,0,0,3,39,0
31532,1,2,12,3,2,10,5,4,0,1,0,3,39,1
31533,1,4,15,2,0,6,3,4,1,0,0,3,39,0
31534,3,4,11,2,2,12,0,5,1,0,0,7,39,1
31535,3,4,15,2,2,3,0,4,1,0,0,4,39,1
31536,4,6,5,0,2,4,0,4,1,0,0,4,39,0
31537,1,0,11,2,3,0,4,2,0,0,0,4,14,0
31538,1,4,15,2,4,12,3,1,0,0,0,3,39,0
31539,6,6,9,3,2,5,0,4,1,0,0,2,39,0
31540,3,6,1,1,0,4,4,4,0,0,0,5,39,0
31541,5,0,11,2,2,0,0,4,1,0,0,3,39,0
31542,1,4,8,2,4,4,1,2,0,0,0,3,39,0
31543,2,4,11,2,2,6,0,4,1,0,0,3,39,1
31544,2,6,9,3,2,12,0,4,1,0,0,4,39,0
31545,2,4,0,1,0,8,4,2,0,0,0,3,39,0
31546,2,1,9,3,4,10,1,4,0,0,0,3,39,0
31547,2,4,11,2,2,5,0,4,1,0,0,3,39,0
31548,3,4,11,2,0,4,3,4,1,0,0,3,39,0
31549,3,4,15,2,2,3,0,4,1,0,0,4,39,0
31550,2,4,11,2,4,1,3,4,1,0,0,3,39,0
31551,3,4,4,0,4,7,3,4,1,0,0,1,39,0
31552,2,4,9,3,2,4,0,4,1,0,0,3,39,0
31553,1,4,11,2,0,1,3,4,0,0,0,3,39,0
31554,3,7,15,2,0,1,4,2,0,0,0,3,39,0
31555,1,4,9,3,2,10,0,4,1,0,0,4,39,0
31556,1,4,4,0,2,7,0,4,1,0,0,3,0,0
31557,0,4,2,1,4,12,3,4,0,0,0,1,39,0
31558,2,6,15,2,2,4,0,4,1,0,0,4,39,0
31559,2,4,9,3,6,10,4,4,0,0,0,4,39,0
31560,2,4,11,2,2,11,0,4,1,1,0,4,39,1
31561,2,4,11,2,3,1,4,4,0,0,0,3,39,0
31562,4,6,10,3,2,12,0,4,1,0,1,3,39,1
31563,2,4,11,2,0,14,4,4,1,0,0,4,39,0
31564,2,4,11,2,2,13,0,4,1,0,0,4,39,0
31565,3,4,9,3,4,1,1,2,0,0,0,3,39,1
31566,4,4,9,3,2,4,0,4,1,0,0,4,39,0
31567,1,4,11,2,5,7,1,4,1,0,0,3,39,0
31568,1,4,11,2,3,1,1,4,0,0,0,3,39,0
31569,1,0,11,2,4,0,3,2,1,0,0,3,39,0
31570,3,6,10,3,4,10,1,4,0,0,0,4,39,0
31571,2,4,11,2,5,12,4,2,0,0,0,3,39,0
31572,3,4,11,2,4,4,1,4,0,0,0,4,39,0
31573,2,4,8,2,0,1,4,4,0,0,0,3,39,0
31574,3,4,11,2,2,14,0,4,1,0,0,3,39,1
31575,1,4,15,2,4,13,3,4,0,0,1,0,39,0
31576,0,4,11,2,4,1,1,4,0,0,0,3,39,0
31577,2,4,9,3,0,10,1,4,0,0,0,4,39,1
31578,5,0,1,1,6,0,1,2,0,0,0,3,39,0
31579,2,7,9,3,2,11,0,4,1,1,0,5,39,1
31580,2,4,11,2,4,14,1,4,0,0,0,3,39,0
31581,4,6,14,3,6,10,1,4,1,0,0,5,39,1
31582,1,4,11,2,2,3,0,4,1,0,0,4,39,1
31583,1,7,7,2,4,1,1,4,1,0,0,3,39,0
31584,1,4,15,2,4,6,2,4,1,0,0,3,39,0
31585,2,4,15,2,4,4,4,4,0,0,0,3,39,0
31586,1,4,15,2,4,12,3,4,0,0,0,1,39,0
31587,3,4,11,2,0,1,1,4,0,0,0,3,39,0
31588,1,4,9,3,2,10,5,4,0,0,0,4,39,1
31589,1,4,9,3,4,4,1,4,1,0,0,4,39,1
31590,1,4,11,2,2,11,0,4,1,0,0,3,39,0
31591,2,4,11,2,4,1,1,4,0,0,0,4,39,0
31592,6,0,14,3,2,0,0,4,1,0,0,3,39,1
31593,4,4,12,3,2,13,0,4,1,0,0,3,20,0
31594,2,4,8,2,2,1,0,4,1,0,0,3,39,0
31595,4,0,0,1,0,0,1,4,0,0,0,3,39,0
31596,1,4,15,2,4,3,1,4,1,0,0,3,39,0
31597,2,4,12,3,2,10,0,1,1,0,0,3,30,1
31598,3,2,12,3,4,10,1,4,0,0,0,7,39,0
31599,1,4,11,2,2,12,3,1,0,0,0,3,39,0
